State,Name,Address,Price,Bed_Info,Phone
New Jersey,161 Monticello Ave Unit 2,"161 Monticello Ave Unit 2, Jersey City, NJ 07304","$1,850","3 Beds, 1 Bath",6316338719
New Jersey,245 Duncan Ave Unit 1,"245 Duncan Ave Unit 1, Jersey City, NJ 07306","$2,398","2 Beds, 1 Bath",2014019433
New Jersey,371 Bergen Ave,"371 Bergen Ave, Jersey City, NJ 07304","$3,250","3 Beds, 3 Baths, 1,718 sq ft",9178337322
New Jersey,393 Baldwin Ave Unit 2F - Second Fl.,"393 Baldwin Ave Unit 2F - Second Fl., Jersey City, NJ 07306","$3,000","2 Beds, 1 Bath, 850 sq ft",2012590214
New Jersey,565 Palisade Ave Unit 9,"565 Palisade Ave Unit 9, Jersey City, NJ 07307","$2,100","2 Beds, 1 Bath",2016690542
New Jersey,256 Liberty Ave,"256 Liberty Ave, Jersey City, NJ 07307","$3,200","3 Beds, 1 Bath",
New Jersey,386 5th St Unit 101,"386 5th St Unit 101, Jersey City, NJ 07302","$3,800","1 Bed, 1 Bath, 711 sq ft",
New Jersey,689 Marin Blvd Unit 1108,"689 Marin Blvd Unit 1108, Jersey City, NJ 07310","$3,500","1 Bed, 1 Bath",9734956038
New Jersey,517 Liberty Ave Unit 2,"517 Liberty Ave Unit 2, Jersey City, NJ 07307","$3,999","4 Beds, 2 Baths",2014019433
New Jersey,72 Lincoln St Unit 2,"72 Lincoln St Unit 2, Jersey City, NJ 07307","$5,100","3 Beds, 2 Baths",
New Jersey,67 Virginia Ave Unit 1,"67 Virginia Ave Unit 1, Jersey City, NJ 07304","$2,900","2 Beds, 2 Baths",9737625400
New Jersey,205 10th St Unit 9P,"205 10th St Unit 9P, Jersey City, NJ 07302","$3,100","1 Bed, 1 Bath, 800 sq ft",6465280189
New Jersey,10 Huron Ave Unit 5A,"10 Huron Ave Unit 5A, Jersey City, NJ 07306","$2,600","1 Bed, 1 Bath, 794 sq ft",
New Jersey,275 Linden Ave Unit 2,"275 Linden Ave Unit 2, Jersey City, NJ 07305","$2,700","4 Beds, 1.5 Baths",
New Jersey,695 Summit Ave Unit 2A,"695 Summit Ave Unit 2A, Jersey City, NJ 07306","$2,200","2 Beds, 1 Bath",2014038299
New Jersey,695 Summit Ave Unit 3B,"695 Summit Ave Unit 3B, Jersey City, NJ 07306","$2,200","2 Beds, 1 Bath",2014038299
New Jersey,208 7th St Unit 3L,"208 7th St Unit 3L, Jersey City, NJ 07302","$2,800","1 Bed, 1 Bath, 586 sq ft",
New Jersey,24 Buttonwood St,"24 Buttonwood St, Jersey City, NJ 07305","$3,000","3 Beds, 2 Baths, 1,386 sq ft",
New Jersey,306 9th St,"306 9th St, Jersey City, NJ 07302","$7,750","3 Beds, 2.5 Baths, 1,520 sq ft",
New Jersey,89 Summit Ave Unit 2,"89 Summit Ave Unit 2, Jersey City, NJ 07304","$3,500","3 Beds, 2 Baths",9733030836
New Jersey,154 Mercer St Unit 4,"154 Mercer St Unit 4, Jersey City, NJ 07302","$3,200","2 Beds, 1 Bath, 750 sq ft",
New Jersey,205 Halladay St Unit 1,"205 Halladay St Unit 1, Jersey City, NJ 07304","$3,950","5 Beds, 2 Baths",8484597146
New Jersey,304 Fulton Ave Unit 2,"304 Fulton Ave Unit 2, Jersey City, NJ 07305","$2,800","4 Beds, 1 Bath",9173272977
New Jersey,120 Clarke Ave,"120 Clarke Ave, Jersey City, NJ 07304","$2,500","3 Beds, 1 Bath",9739076661
New Jersey,227 Beacon Ave Unit 2,"227 Beacon Ave Unit 2, Jersey City, NJ 07306","$2,600","3 Beds, 1 Bath",2017802275
New Jersey,216 Central Ave,"216 Central Ave, Jersey City, NJ 07307","$3,000","3 Beds, 2 Baths",8662016210
New Jersey,277 Liberty Ave Unit 1,"277 Liberty Ave Unit 1, Jersey City, NJ 07307","$1,575","1 Bed, 1 Bath",2017802275
New Jersey,704 GRAND St Unit 12,"704 GRAND St Unit 12, Jersey City, NJ 07304","$2,495","1 Bed, 1 Bath, 820 sq ft",2015333082
New Jersey,232 Danforth Ave Unit 2,"232 Danforth Ave Unit 2, Jersey City, NJ 07305","$2,700","2 Beds, 3 Baths, 1,000 sq ft",
New Jersey,263 10th St Unit 4B,"263 10th St Unit 4B, Jersey City, NJ 07302","$3,000","1 Bed, 1 Bath",9145198018
New Jersey,336 Danforth Ave,"336 Danforth Ave, Jersey City, NJ 07305","$1,800","2 Beds, 1 Bath, 650 sq ft",
New Jersey,16 Lewis Ave Unit 1L,"16 Lewis Ave Unit 1L, Jersey City, NJ 07306","$2,250","2 Beds, 2 Baths",
New Jersey,122 Terrace Ave Unit 2,"122 Terrace Ave Unit 2, Jersey City, NJ 07307","$5,100","3 Beds, 2.5 Baths, 1,831 sq ft",9178533232
New Jersey,76 Manhattan Ave Unit 1,"76 Manhattan Ave Unit 1, Jersey City, NJ 07307","$2,400","2 Beds, 1 Bath",
New Jersey,489 Palisade Ave Unit 2,"489 Palisade Ave Unit 2, Jersey City, NJ 07307","$2,850","2 Beds, 1 Bath",
New Jersey,150 Bay St Unit 713,"150 Bay St Unit 713, Jersey City, NJ 07302","$4,500","1 Bed, 1 Bath, 1,343 sq ft",
New Jersey,61 Virginia Ave Unit 103,"61 Virginia Ave Unit 103, Jersey City, NJ 07304","$2,140","1 Bed, 1 Bath",7326847775
New Jersey,61 Virginia Ave Unit 402,"61 Virginia Ave Unit 402, Jersey City, NJ 07304","$2,024","1 Bed, 1 Bath",7326847775
New Jersey,372 9th St Unit 4A,"372 9th St Unit 4A, Jersey City, NJ 07302","$5,795","3 Beds, 2 Baths, 1,296 sq ft",
New Jersey,207 Shearwater Ct W Unit 55,"207 Shearwater Ct W Unit 55, Jersey City, NJ 07305","$3,700","2 Beds, 2 Baths, 1,345 sq ft",2123650287
New Jersey,39 Clifton Pl,"39 Clifton Pl, Jersey City, NJ 07304","$3,000","3 Beds, 1.5 Baths",8627044521
New Jersey,17 Hancock Ave Unit 2,"17 Hancock Ave Unit 2, Jersey City, NJ 07307","$2,375","2 Beds, 1 Bath",
New Jersey,27 Corbin Ave Unit 6,"27 Corbin Ave Unit 6, Jersey City, NJ 07306","$2,492","2 Beds, 1.5 Baths",9732196306
New Jersey,437 Whiton St Unit 2,"437 Whiton St Unit 2, Jersey City, NJ 07304","$4,200","3 Beds, 2.5 Baths, 2,000 sq ft",2016690542
New Jersey,189 Terrace Ave,"189 Terrace Ave, Jersey City, NJ 07307","$3,800","3 Beds, 3 Baths",9734522525
New Jersey,55 Logan Ave Unit 3L,"55 Logan Ave Unit 3L, Jersey City, NJ 07306","$2,275","2 Beds, 1 Bath, 500 sq ft",
New Jersey,202 Ocean Ave Unit 8,"202 Ocean Ave Unit 8, Jersey City, NJ 07305","$1,750","2 Beds, 1 Bath",2019206155
New Jersey,20 2nd St Unit 502,"20 2nd St Unit 502, Jersey City, NJ 07310","$4,700","2 Beds, 2 Baths, 1,150 sq ft",2016800559
New Jersey,2 Union St Unit 1F,"2 Union St Unit 1F, Jersey City, NJ 07304","$2,700","2 Beds, 1 Bath, 927 sq ft",
New Jersey,14 Crescent Ave,"14 Crescent Ave, Jersey City, NJ 07304","$1,800","1 Bed, 1 Bath, 600 sq ft",2016868134
New Jersey,333 Newark Ave Unit 504,"333 Newark Ave Unit 504, Jersey City, NJ 07302","$2,295","Studio, 1 Bath, 399 sq ft",2014502508
New Jersey,201 Marin Blvd Unit 1420x,"201 Marin Blvd Unit 1420x, Jersey City, NJ 07302","$6,500","2 Beds, 2 Baths, 1,380 sq ft",2012407620
New Jersey,206 7th St Unit 2L,"206 7th St Unit 2L, Jersey City, NJ 07302","$2,900","1 Bed, 1 Bath, 725 sq ft",
New Jersey,57 Western Ave,"57 Western Ave, Jersey City, NJ 07307","$3,700","3 Beds, 2 Baths, 1,800 sq ft",5512004303
New Jersey,225 Columbia Ave Unit 2,"225 Columbia Ave Unit 2, Jersey City, NJ 07307","$3,995","3 Beds, 2 Baths, 1,225 sq ft",2017367372
New Jersey,331.5 Webster Ave Unit 2,"331.5 Webster Ave Unit 2, Jersey City, NJ 07307","$2,200","2 Beds, 1 Bath, 800 sq ft",2015959010
New Jersey,138 Logan Ave Unit 2,"138 Logan Ave Unit 2, Jersey City, NJ 07306","$2,950","3 Beds, 2 Baths",
New Jersey,311-315-315 West Side Ave Unit 101,"311-315-315 West Side Ave Unit 101, Jersey City, NJ 07305","$2,600","2 Beds, 1 Bath, 1,107 sq ft",8623687298
New Jersey,311 Ege Ave,"311 Ege Ave, Jersey City, NJ 07304","$2,450","3 Beds, 1 Bath",5512977568
New Jersey,18 Elizabeth St Unit 2,"18 Elizabeth St Unit 2, Jersey City, NJ 07306","$4,950","3 Beds, 2 Baths, 2,000 sq ft",2012406531
New Jersey,139 Cambridge Ave Unit 2,"139 Cambridge Ave Unit 2, Jersey City, NJ 07307","$3,600","3 Beds, 2 Baths, 1,580 sq ft",6093132993
New Jersey,413 Summit Ave Unit 610,"413 Summit Ave Unit 610, Jersey City, NJ 07306","$2,654","1 Bed, 1 Bath, 611 sq ft",9732248969
New Jersey,443 2nd St Unit 412,"443 2nd St Unit 412, Jersey City, NJ 07302","$4,200","2 Beds, 2 Baths, 1,269 sq ft",9734956038
New Jersey,61 Virginia Ave Unit 203,"61 Virginia Ave Unit 203, Jersey City, NJ 07304","$2,039","1 Bed, 1 Bath",2012407748
New Jersey,414 1st St Unit 5,"414 1st St Unit 5, Jersey City, NJ 07302","$3,650","2 Beds, 1 Bath, 810 sq ft",9175678759
New Jersey,"100 Montgomery St Unit E,I,J","100 Montgomery St Unit E,I,J, Jersey City, NJ 07302","$2,875","1 Bed, 1 Bath, 650 sq ft",
New Jersey,"100 Montgomery St Unit D,K","100 Montgomery St Unit D,K, Jersey City, NJ 07302","$3,175","1 Bed, 1 Bath, 650 sq ft",
New Jersey,4 Constellation Pl Unit 209,"4 Constellation Pl Unit 209, Jersey City, NJ 07305","$3,750","2 Beds, 2 Baths, 1,510 sq ft",
New Jersey,400 Claremont Ave Unit 4015,"400 Claremont Ave Unit 4015, Jersey City, NJ 07304","$2,265","1 Bed, 1 Bath, 447 sq ft",
New Jersey,10 McDougall St Unit A,"10 McDougall St Unit A, Jersey City, NJ 07304","$3,000","4 Beds, 1 Bath",2012181635
New Jersey,34 Prospect St Unit 5,"34 Prospect St Unit 5, Jersey City, NJ 07307","$2,750","2 Beds, 2 Baths",9734956038
New Jersey,59 Lee Ct,"59 Lee Ct, Jersey City, NJ 07305","$3,750","3 Beds, 2.5 Baths, 2,146 sq ft",
New Jersey,162 Griffith St Unit 1,"162 Griffith St Unit 1, Jersey City, NJ 07307","$2,100","1 Bed, 1 Bath, 600 sq ft",9178225757
New Jersey,12 Carlton Ave,"12 Carlton Ave, Jersey City, NJ 07307","$2,950","3 Beds, 1 Bath",2018414170
New Jersey,196 Clendenny Ave Unit 2,"196 Clendenny Ave Unit 2, Jersey City, NJ 07304","$2,325","2 Beds, 1 Bath",2015471500
New Jersey,17 Beach St,"17 Beach St, Jersey City, NJ 07307","$2,150","2 Beds, 1 Bath",2017802275
New Jersey,56 Park St Unit 1,"56 Park St Unit 1, Jersey City, NJ 07304","$1,800","1 Bed, 1 Bath",2017233300
New Jersey,160 Lafayette St Unit 52110,"160 Lafayette St Unit 52110, Jersey City, NJ 07304","$2,205","1 Bed, 1 Bath",7326847775
New Jersey,300 Communipaw Ave Unit 116,"300 Communipaw Ave Unit 116, Jersey City, NJ 07304","$2,875","1 Bed, 1 Bath",5515563738
New Jersey,83 Magnolia Ave Unit 2,"83 Magnolia Ave Unit 2, Jersey City, NJ 07306","$2,900","3 Beds, 1.5 Baths, 900 sq ft",9178462177
New Jersey,695 Summit Ave Unit 2B,"695 Summit Ave Unit 2B, Jersey City, NJ 07306","$1,850","1 Bed, 1 Bath",2014038299
New Jersey,429 Bergen Ave Unit 505,"429 Bergen Ave Unit 505, Jersey City, NJ 07304","$2,300","1 Bed, 1 Bath",2014246213
New Jersey,30 Holly St,"30 Holly St, Jersey City, NJ 07305","$3,100","2 Beds, 2.5 Baths, 1,398 sq ft",
New Jersey,69 Lincoln St Unit 3LL,"69 Lincoln St Unit 3LL, Jersey City, NJ 07307","$2,599","2 Beds, 2 Baths",
New Jersey,15 Enterprise Ct Unit 108,"15 Enterprise Ct Unit 108, Jersey City, NJ 07305","$2,650","1 Bed, 1 Bath, 780 sq ft",
New Jersey,765 West Side Ave Unit 2,"765 West Side Ave Unit 2, Jersey City, NJ 07306","$2,500","2 Beds, 1 Bath, 900 sq ft",2019141694
New Jersey,277 Harrison Ave Unit E4,"277 Harrison Ave Unit E4, Jersey City, NJ 07304","$1,850","1 Bed, 1 Bath",2012407748
New Jersey,458 Central Ave Unit 3,"458 Central Ave Unit 3, Jersey City, NJ 07307","$2,598","2 Beds, 1 Bath",2014019433
New Jersey,225 McAdoo Ave Unit 1,"225 McAdoo Ave Unit 1, Jersey City, NJ 07305","$2,500","3 Beds, 1 Bath",2014321601
New Jersey,119 Leonard St Unit 1,"119 Leonard St Unit 1, Jersey City, NJ 07307","$2,800","3 Beds, 2 Baths, 1,400 sq ft",6787701400
New Jersey,385 Woodlawn Ave Unit 2,"385 Woodlawn Ave Unit 2, Jersey City, NJ 07305","$2,600","4 Beds, 1 Bath",
New Jersey,120 Danforth Ave Unit 2,"120 Danforth Ave Unit 2, Jersey City, NJ 07305","$1,500","1 Bed, 1 Bath",2017908980
New Jersey,78 Court House Pl Unit 1,"78 Court House Pl Unit 1, Jersey City, NJ 07306","$3,600","3 Beds, 2.5 Baths",9737676516
New Jersey,281 Communipaw Ave Unit 3,"281 Communipaw Ave Unit 3, Jersey City, NJ 07304","$2,000","1 Bed, 1 Bath",
New Jersey,99 Hudson St Unit 6306,"99 Hudson St Unit 6306, Jersey City, NJ 07302","$7,350","2 Beds, 2 Baths, 1,273 sq ft",
New Jersey,134 Boyd Ave,"134 Boyd Ave, Jersey City, NJ 07304","$2,750","3 Beds, 2 Baths",
New Jersey,445 Ogden Ave. Unit 4B,"445 Ogden Ave. Unit 4B, Jersey City, NJ 07307","$2,200","1 Bed, 1 Bath",
New Jersey,346 Arlington Ave,"346 Arlington Ave, Jersey City, NJ 07304","$6,500","6 Beds, 4 Baths",9087534450
New Jersey,873 Communipaw Ave Unit 313,"873 Communipaw Ave Unit 313, Jersey City, NJ 07304","$2,900","2 Beds, 1 Bath, 919 sq ft",2012419367
New Jersey,3657 John F. Kennedy Blvd Unit 3R,"3657 John F. Kennedy Blvd Unit 3R, Jersey City, NJ 07307","$1,850","2 Beds, 1 Bath",9175610600
New Jersey,3516 John F. Kennedy Blvd Unit 3D,"3516 John F. Kennedy Blvd Unit 3D, Jersey City, NJ 07307","$3,900","2 Beds, 2 Baths, 826 sq ft",
New Jersey,105 Wilkinson Ave Unit 2,"105 Wilkinson Ave Unit 2, Jersey City, NJ 07305","$3,300","6 Beds, 2 Baths, 1,200 sq ft",9172841517
New Jersey,13 Stevens Ave Unit 2,"13 Stevens Ave Unit 2, Jersey City, NJ 07305","$2,350","2 Beds, 1 Bath",8662016210
New Jersey,176 Myrtle Ave Unit 1,"176 Myrtle Ave Unit 1, Jersey City, NJ 07305","$2,425","3 Beds, 1 Bath, 1,000 sq ft",9172841517
New Jersey,190 Christopher Columbus Dr Unit 2C,"190 Christopher Columbus Dr Unit 2C, Jersey City, NJ 07302","$4,400","Studio, 1 Bath, 1,082 sq ft",2012595052
New Jersey,42 Bryant Ave Unit 2,"42 Bryant Ave Unit 2, Jersey City, NJ 07306","$2,300","2 Beds, 1 Bath",9734522525
New Jersey,20 2nd St Unit 501,"20 2nd St Unit 501, Jersey City, NJ 07310","$3,300","1 Bed, 1 Bath, 600 sq ft",6464578852
New Jersey,216 Kearney Ave Unit 2,"216 Kearney Ave Unit 2, Jersey City, NJ 07305","$2,600","3 Beds, 2 Baths, 1,250 sq ft",2013203034
New Jersey,31 Cypress St,"31 Cypress St, Jersey City, NJ 07305","$2,850","2 Beds, 1.5 Baths, 1,398 sq ft",2013044237
New Jersey,354 Paterson Plank Rd Unit 2,"354 Paterson Plank Rd Unit 2, Jersey City, NJ 07307","$2,100","2 Beds, 1 Bath",2017384697
New Jersey,414 1st St Unit 4-A,"414 1st St Unit 4-A, Jersey City, NJ 07302","$3,500","2 Beds, 1 Bath, 790 sq ft",9175678759
New Jersey,21 Alan Terrace Unit 3,"21 Alan Terrace Unit 3, Jersey City, NJ 07306","$2,700","3 Beds, 1 Bath, 900 sq ft",9177196649
New Jersey,219 Academy St Unit 2,"219 Academy St Unit 2, Jersey City, NJ 07306","$2,990","3 Beds, 1 Bath, 1,250 sq ft",2017095003
New Jersey,157 Monticello Ave,"157 Monticello Ave, Jersey City, NJ 07304","$2,070","2 Beds, 1 Bath",
New Jersey,120 Bowers St Unit 2R,"120 Bowers St Unit 2R, Jersey City, NJ 07307","$2,300","1 Bed, 1 Bath",9178387521
New Jersey,133 Myrtle Ave,"133 Myrtle Ave, Jersey City, NJ 07305","$2,300","3 Beds, 1 Bath",9172841517
New Jersey,111 Collard St Unit 1,"111 Collard St Unit 1, Jersey City, NJ 07306","$3,000","2 Beds, 2 Baths, 1,157 sq ft",
New Jersey,190 Christopher Columbus Dr Unit 3C,"190 Christopher Columbus Dr Unit 3C, Jersey City, NJ 07302","$4,600","Studio, 1 Bath, 1,138 sq ft",2012595052
New Jersey,387 Monmouth St Unit 1,"387 Monmouth St Unit 1, Jersey City, NJ 07302","$2,000","1 Bed, 1 Bath, 750 sq ft",
New Jersey,278 1st St Unit 3,"278 1st St Unit 3, Jersey City, NJ 07302","$2,650","1 Bed, 1 Bath",2012595052
New Jersey,215 Liberty Ave Unit 2,"215 Liberty Ave Unit 2, Jersey City, NJ 07306","$2,200","2 Beds, 1 Bath",5163300706
New Jersey,431 Manila Ave Unit 1,"431 Manila Ave Unit 1, Jersey City, NJ 07302","$2,800","2 Beds, 1 Bath",2014502508
New Jersey,5 Monitor St Unit 201,"5 Monitor St Unit 201, Jersey City, NJ 07304","$3,050","2 Beds, 1 Bath",
New Jersey,206 Shearwater Ct W Unit 12,"206 Shearwater Ct W Unit 12, Jersey City, NJ 07305","$6,800","4 Beds, 2.5 Baths, 2,260 sq ft",
New Jersey,2 Union St Unit 1R,"2 Union St Unit 1R, Jersey City, NJ 07304","$2,353","1 Bed, 1 Bath, 784 sq ft",
New Jersey,422 St Pauls Ave Unit 5,"422 St Pauls Ave Unit 5, Jersey City, NJ 07306","$1,600","2 Beds, 1 Bath",
New Jersey,106 Bowers St Unit 3,"106 Bowers St Unit 3, Jersey City, NJ 07307","$2,800","2 Beds, 1 Bath, 1,250 sq ft",6463881420
New Mexico,"15 Kimberly Ln Unit B2B, Mexico, NY 13114","15 Kimberly Ln Unit B2B, Mexico, NY 13114","$1,000","2 Beds, 1 Bath, 800 sq ft",3159080323
New Mexico,Fultonview Manor,"30 W 11th St, Fulton, NY 13069","$1,095 - $1,495",2-4 Beds,3158873246
New Mexico,Rose May Manor,"19-20 Scotch Grove Rd, Pulaski, NY 13142","$975 - $1,060",1-2 Beds,3159080859
New Mexico,,"155 W 1st St, Oswego, NY 13126","$1,810 - $4,000",1-2 Beds,3156022934
New Mexico,Deerfield Estates,"22 Delano St, Pulaski, NY 13142","$875 - $1,000",1-2 Beds,3159301114
New Mexico,Meadowbrook Estates,"2 Meadowbrook Cir, Fulton, NY 13069","$1,145 - $1,650",1-2 Beds,3153021649
New Mexico,828 Holly Gardens,"828 Holly Dr, Fulton, NY 13069","$995 - $1,395",1-2 Beds,3155644441
New Mexico,"12 Airport Rd, Fulton, NY 13069","12 Airport Rd, Fulton, NY 13069","$1,150","2 Beds, 1 Bath, 1,000 sq ft",3158873920
New Mexico,"27 W Bridge St Unit 1, Oswego, NY 13126","27 W Bridge St Unit 1, Oswego, NY 13126","$1,850","3 Beds, 1 Bath, 1,300 sq ft",3156023515
New Mexico,"13 Lawrence St Unit 1, Oswego, NY 13126","13 Lawrence St Unit 1, Oswego, NY 13126","$1,550","3 Beds, 1 Bath, 1,050 sq ft",3152165204
New Mexico,"4 Pond Path Unit Mary Segatol-Islami, Oswego, NY 13126","4 Pond Path Unit Mary Segatol-Islami, Oswego, NY 13126","$1,250","3 Beds, 1.5 Baths, 1,000 sq ft",3156023148
New Mexico,"78 Creamery Rd Unit 78 creamery rd apartment, Oswego, NY 13126","78 Creamery Rd Unit 78 creamery rd apartment, Oswego, NY 13126","$1,200","2 Beds, 1 Bath, 576 sq ft",3158873540
New Mexico,"244 E 9th St, Oswego, NY 13126","244 E 9th St, Oswego, NY 13126","$1,350","2 Beds, 1 Bath, 1,200 sq ft",3156023640
New Mexico,"111 E Cayuga St, Oswego, NY 13126","111 E Cayuga St, Oswego, NY 13126","$1,650","3 Beds, 1 Bath, 1,100 sq ft",3156023541
New Mexico,"304 W Broadway, Fulton, NY 13069","304 W Broadway, Fulton, NY 13069",$975,"2 Beds, 1 Bath, 798 sq ft",3157534979
New Mexico,"334 County Rte 57A, Phoenix, NY 13135","334 County Rte 57A, Phoenix, NY 13135","$2,400","3 Beds, 1 Bath, 900 sq ft",6802204220
New Mexico,"331 W 5th St, Oswego, NY 13126","331 W 5th St, Oswego, NY 13126","$1,400","3 Beds, 1 Bath",3156023629
New Mexico,"261 W 5th St, Oswego, NY 13126","261 W 5th St, Oswego, NY 13126","$1,475","3 Beds, 1 Bath",3156023783
New York,"15 Kimberly Ln Unit B2B, Mexico, NY 13114","15 Kimberly Ln Unit B2B, Mexico, NY 13114","$1,000","2 Beds, 1 Bath, 800 sq ft",3159080323
New York,Fultonview Manor,"30 W 11th St, Fulton, NY 13069","$1,095 - $1,495",2-4 Beds,3158873246
New York,Rose May Manor,"19-20 Scotch Grove Rd, Pulaski, NY 13142","$975 - $1,060",1-2 Beds,3159080859
New York,,"155 W 1st St, Oswego, NY 13126","$1,810 - $4,000",1-2 Beds,3156022934
New York,Deerfield Estates,"22 Delano St, Pulaski, NY 13142","$875 - $1,000",1-2 Beds,3159301114
New York,Meadowbrook Estates,"2 Meadowbrook Cir, Fulton, NY 13069","$1,145 - $1,650",1-2 Beds,3153021649
New York,828 Holly Gardens,"828 Holly Dr, Fulton, NY 13069","$995 - $1,395",1-2 Beds,3155644441
New York,"12 Airport Rd, Fulton, NY 13069","12 Airport Rd, Fulton, NY 13069","$1,150","2 Beds, 1 Bath, 1,000 sq ft",3158873920
New York,"27 W Bridge St Unit 1, Oswego, NY 13126","27 W Bridge St Unit 1, Oswego, NY 13126","$1,850","3 Beds, 1 Bath, 1,300 sq ft",3156023515
New York,"13 Lawrence St Unit 1, Oswego, NY 13126","13 Lawrence St Unit 1, Oswego, NY 13126","$1,550","3 Beds, 1 Bath, 1,050 sq ft",3152165204
New York,"4 Pond Path Unit Mary Segatol-Islami, Oswego, NY 13126","4 Pond Path Unit Mary Segatol-Islami, Oswego, NY 13126","$1,250","3 Beds, 1.5 Baths, 1,000 sq ft",3156023148
New York,"78 Creamery Rd Unit 78 creamery rd apartment, Oswego, NY 13126","78 Creamery Rd Unit 78 creamery rd apartment, Oswego, NY 13126","$1,200","2 Beds, 1 Bath, 576 sq ft",3158873540
New York,"244 E 9th St, Oswego, NY 13126","244 E 9th St, Oswego, NY 13126","$1,350","2 Beds, 1 Bath, 1,200 sq ft",3156023640
New York,"111 E Cayuga St, Oswego, NY 13126","111 E Cayuga St, Oswego, NY 13126","$1,650","3 Beds, 1 Bath, 1,100 sq ft",3156023541
New York,"304 W Broadway, Fulton, NY 13069","304 W Broadway, Fulton, NY 13069",$975,"2 Beds, 1 Bath, 798 sq ft",3157534979
New York,"334 County Rte 57A, Phoenix, NY 13135","334 County Rte 57A, Phoenix, NY 13135","$2,400","3 Beds, 1 Bath, 900 sq ft",6802204220
New York,"331 W 5th St, Oswego, NY 13126","331 W 5th St, Oswego, NY 13126","$1,400","3 Beds, 1 Bath",3156023629
New York,"261 W 5th St, Oswego, NY 13126","261 W 5th St, Oswego, NY 13126","$1,475","3 Beds, 1 Bath",3156023783
North Carolina,Estes Park - Students save up to 10%!,"306 Estes Dr, Carrboro, NC 27510","$995 - $1,745",1-2 Beds,9843699457
North Carolina,Chapel Ridge,"101 Legacy Ter, Chapel Hill, NC 27516","$699 - $1,249",1-4 Beds,9843102354
North Carolina,Shadowood,"110 Piney Mountain Rd, Chapel Hill, NC 27514","$970 - $3,451",1-2 Beds,9843698787
North Carolina,"500 Umstead Dr Unit F304, Chapel Hill, NC 27516","500 Umstead Dr Unit F304, Chapel Hill, NC 27516","$1,400","2 Beds, 1.5 Baths, 940 sq ft",
North Carolina,"106 Pine St, Carrboro, NC 27510","106 Pine St, Carrboro, NC 27510","$2,200","4 Beds, 2 Baths, 1,488 sq ft",9842613060
North Carolina,"114 Woodshire Ln, Chapel Hill, NC 27514","114 Woodshire Ln, Chapel Hill, NC 27514","$3,300","4 Beds, 2.5 Baths, 2,975 sq ft",9842509587
North Carolina,"875 M.L.K. Jr Blvd, Chapel Hill, NC 27514","875 M.L.K. Jr Blvd, Chapel Hill, NC 27514","$1,800","2 Beds, 2 Baths",6173973248
North Carolina,"106 Pine St, Carrboro, NC 27510","106 Pine St, Carrboro, NC 27510","$2,300","4 Beds, 2 Baths, 1,488 sq ft",9843634810
North Carolina,"115 Estes Dr, Carrboro, NC 27510","115 Estes Dr, Carrboro, NC 27510","$2,800","4 Beds, 2 Baths",
North Carolina,"500 Umstead Dr, Chapel Hill, NC 27516","500 Umstead Dr, Chapel Hill, NC 27516","$1,395","2 Beds, 1.5 Baths, 923 sq ft",
North Carolina,"105 Woodshire Ln, Chapel Hill, NC 27514","105 Woodshire Ln, Chapel Hill, NC 27514","$3,195","5 Beds, 2.5 Baths, 2,875 sq ft",
North Carolina,"126 Philip's Square, Chapel Hill, NC 27516","126 Philip&#39;s Square, Chapel Hill, NC 27516","$2,295","4 Beds, 3.5 Baths, 1,838 sq ft",
North Carolina,"163 Cabernet Dr, Chapel Hill, NC 27516","163 Cabernet Dr, Chapel Hill, NC 27516","$2,500","3 Beds, 2.5 Baths, 1,566 sq ft",
North Carolina,"500 Umstead Dr Unit 206B, Chapel Hill, NC 27516","500 Umstead Dr Unit 206B, Chapel Hill, NC 27516","$1,200","2 Beds, 1.5 Baths, 955 sq ft",
North Carolina,"875 M.L.K. Jr Blvd Unit 6, Chapel Hill, NC 27514","875 M.L.K. Jr Blvd Unit 6, Chapel Hill, NC 27514","$1,750","2 Beds, 1.5 Baths, 1,056 sq ft",
North Dakota,McCook Apartments,"340 Streeter Dr, North Sioux City, SD 57049","$1,100",2 Beds,6057991950
North Dakota,"745 Streeter Dr, North Sioux City, SD 57049","745 Streeter Dr, North Sioux City, SD 57049",$900,"2 Beds, 1 Bath",6262818301
North Dakota,"749 Streeter Dr, North Sioux City, SD 57049","749 Streeter Dr, North Sioux City, SD 57049","$1,000","1 Bed, 1 Bath",6262818301
North Dakota,"741 Streeter Dr, North Sioux City, SD 57049","741 Streeter Dr, North Sioux City, SD 57049",$803,"1 Bed, 1 Bath",6262818301
North Dakota,Badgerow Flats,"622 4th St, Sioux City, IA 51101","$995 - $1,095",1 Bed,7125225772
North Dakota,Virginia Square Apartments (100-103),"103 Virginia St, Sioux City, IA 51101","$1,275 - $1,500",1-2 Beds,5316252238
North Dakota,Benson Lofts - Live the Lifestyle you have...,"705 Douglas St, Sioux City, IA 51101","$1,795 - $1,995",2 Beds,7126396740
North Dakota,Woodland Hills Townhomes – Comfortable & C...,"1800 Indian Hills Dr, Sioux City, IA 51104","$1,450 - $1,595",2-3 Beds,7125609055
North Dakota,Glen Oaks by Broadmoor,"3800 Glen Oaks Blvd, Sioux City, IA 51104","$1,055 - $1,490",Studio - 2 Beds,7126396303
